Frequency (Hz),Magnitude,Magnitude (dB)
17350.1375,0.000053,-85.453039
17350.8428,0.000043,-87.319756
17351.5481,0.000048,-86.408453
17352.2533,0.000074,-82.646922
17352.9586,0.000049,-86.138333
17353.6638,0.000064,-83.933997
17354.3691,0.000023,-92.768723
17355.0744,0.000076,-82.434789
17355.7796,0.000011,-98.895323
17356.4849,0.000053,-85.549447
17357.1901,0.000031,-90.174782
17357.8954,0.000038,-88.402587
17358.6007,0.000023,-92.590933
17359.3059,0.000042,-87.530467
17360.0112,0.000036,-88.913859
17360.7165,0.000029,-90.899116
17361.4217,0.000022,-93.209258
17362.1270,0.000051,-85.794565
17362.8322,0.000040,-87.925787
17363.5375,0.000021,-93.674259
17364.2428,0.000018,-94.769358
17364.9480,0.000077,-82.279445
17365.6533,0.000079,-82.028882
17366.3585,0.000091,-80.824244
17367.0638,0.000082,-81.742671
17367.7691,0.000040,-87.939567
17368.4743,0.000073,-82.720038
17369.1796,0.000011,-99.372305
17369.8849,0.000050,-86.020211
17370.5901,0.000040,-88.051381
17371.2954,0.000021,-93.691038
17372.0006,0.000053,-85.483824
17372.7059,0.000011,-99.329731
17373.4112,0.000037,-88.629141
17374.1164,0.000017,-95.401787
17374.8217,0.000029,-90.790100
17375.5269,0.000025,-92.121564
17376.2322,0.000054,-85.272520
17376.9375,0.000042,-87.594865
17377.6427,0.000070,-83.049686
17378.3480,0.000041,-87.750502
17379.0533,0.000018,-94.983860
17379.7585,0.000056,-85.030717
17380.4638,0.000025,-92.181978
17381.1690,0.000031,-90.179777
17381.8743,0.000028,-90.958969
17382.5796,0.000093,-80.604626
17383.2848,0.000037,-88.524380
17383.9901,0.000097,-80.276577
17384.6953,0.000053,-85.457700
17385.4006,0.000118,-78.568459
17386.1059,0.000028,-90.931762
17386.8111,0.000084,-81.543714
17387.5164,0.000067,-83.432970
17388.2217,0.000043,-87.274530
17388.9269,0.000066,-83.657741
17389.6322,0.000021,-93.656934
17390.3374,0.000042,-87.522514
17391.0427,0.000024,-92.415072
17391.7480,0.000061,-84.254178
17392.4532,0.000040,-87.946822
17393.1585,0.000058,-84.795050
17393.8637,0.000065,-83.768446
17394.5690,0.000087,-81.232824
17395.2743,0.000028,-90.953168
17395.9795,0.000055,-85.174402
17396.6848,0.000057,-84.949625
17397.3901,0.000035,-89.049742
17398.0953,0.000033,-89.541387
17398.8006,0.000051,-85.821615
17399.5058,0.000059,-84.634263
17400.2111,0.000064,-83.911389
17400.9164,0.000054,-85.349413
17401.6216,0.000092,-80.695069
17402.3269,0.000031,-90.231889
17403.0321,0.000060,-84.478099
17403.7374,0.000050,-85.976635
17404.4427,0.000084,-81.530763
17405.1479,0.000051,-85.782424
17405.8532,0.000020,-94.149798
17406.5585,0.000050,-85.949033
17407.2637,0.000072,-82.890729
17407.9690,0.000066,-83.673639
17408.6742,0.000006,-104.284254
17409.3795,0.000015,-96.717951
17410.0848,0.000023,-92.919243
17410.7900,0.000082,-81.679760
17411.4953,0.000009,-100.719020
17412.2005,0.000075,-82.493537
17412.9058,0.000080,-81.923803
17413.6111,0.000081,-81.780805
17414.3163,0.000018,-94.726365
17415.0216,0.000026,-91.760224
17415.7269,0.000049,-86.120313
17416.4321,0.000078,-82.115242
17417.1374,0.000034,-89.255607
17417.8426,0.000039,-88.235182
17418.5479,0.000087,-81.175296
17419.2532,0.000031,-90.235453
17419.9584,0.000029,-90.839819
17420.6637,0.000047,-86.472241
17421.3689,0.000075,-82.459494
17422.0742,0.000101,-79.901573
17422.7795,0.000040,-87.933024
17423.4847,0.000009,-100.837352
17424.1900,0.000082,-81.681937
17424.8953,0.000042,-87.625715
17425.6005,0.000042,-87.615359
17426.3058,0.000056,-85.106017
17427.0110,0.000058,-84.794434
17427.7163,0.000094,-80.523664
17428.4216,0.000020,-93.892029
17429.1268,0.000038,-88.365063
17429.8321,0.000057,-84.856341
17430.5373,0.000023,-92.730629
17431.2426,0.000058,-84.772627
17431.9479,0.000033,-89.560058
17432.6531,0.000062,-84.194347
17433.3584,0.000053,-85.463075
17434.0636,0.000035,-89.049570
17434.7689,0.000065,-83.723256
17435.4742,0.000037,-88.644519
17436.1794,0.000063,-84.061315
17436.8847,0.000073,-82.724395
17437.5900,0.000034,-89.275870
17438.2952,0.000074,-82.584017
17439.0005,0.000068,-83.357579
17439.7057,0.000104,-79.641418
17440.4110,0.000113,-78.960353
17441.1163,0.000018,-94.768186
17441.8215,0.000163,-75.749014
17442.5268,0.000102,-79.855442
17443.2320,0.000039,-88.108193
17443.9373,0.000096,-80.338580
17444.6426,0.000120,-78.385634
17445.3478,0.000110,-79.135336
17446.0531,0.000104,-79.661746
17446.7584,0.000022,-93.146704
17447.4636,0.000137,-77.247288
17448.1689,0.000108,-79.347422
17448.8741,0.000060,-84.423262
17449.5794,0.000054,-85.415622
17450.2847,0.000040,-87.968639
17450.9899,0.000126,-77.970757
17451.6952,0.000125,-78.086754
17452.4004,0.000011,-98.937832
17453.1057,0.000077,-82.221351
17453.8110,0.000118,-78.555527
17454.5162,0.000063,-84.006523
17455.2215,0.000083,-81.660497
17455.9268,0.000023,-92.874523
17456.6320,0.000047,-86.532178
17457.3373,0.000072,-82.837144
17458.0425,0.000048,-86.424121
17458.7478,0.000035,-89.200937
17459.4531,0.000061,-84.264490
17460.1583,0.000028,-91.138965
17460.8636,0.000107,-79.376651
17461.5688,0.000057,-84.831141
17462.2741,0.000015,-96.575703
17462.9794,0.000022,-92.980558
17463.6846,0.000037,-88.523248
17464.3899,0.000067,-83.513331
17465.0952,0.000062,-84.124773
17465.8004,0.000069,-83.246849
17466.5057,0.000039,-88.245896
17467.2109,0.000097,-80.276186
17467.9162,0.000026,-91.787114
17468.6215,0.000006,-104.958799
17469.3267,0.000050,-85.975532
17470.0320,0.000042,-87.512902
17470.7372,0.000065,-83.736496
17471.4425,0.000020,-93.880737
17472.1478,0.000013,-97.564388
17472.8530,0.000032,-89.989638
17473.5583,0.000024,-92.411597
17474.2636,0.000026,-91.540568
17474.9688,0.000030,-90.329715
17475.6741,0.000012,-98.497264
17476.3793,0.000041,-87.832259
17477.0846,0.000055,-85.115004
17477.7899,0.000057,-84.872124
17478.4951,0.000046,-86.835556
17479.2004,0.000031,-90.277897
17479.9056,0.000033,-89.663713
17480.6109,0.000042,-87.436674
17481.3162,0.000000,-130.654190
17482.0214,0.000018,-94.720034
17482.7267,0.000041,-87.772203
17483.4320,0.000041,-87.817035
17484.1372,0.000024,-92.397354
17484.8425,0.000033,-89.535837
17485.5477,0.000040,-87.863740
17486.2530,0.000019,-94.464635
17486.9583,0.000038,-88.346087
17487.6635,0.000022,-93.215789
17488.3688,0.000001,-118.689402
17489.0740,0.000026,-91.709122
17489.7793,0.000036,-88.944377
17490.4846,0.000029,-90.853330
17491.1898,0.000016,-95.895111
17491.8951,0.000021,-93.689347
17492.6004,0.000049,-86.225676
17493.3056,0.000038,-88.511196
17494.0109,0.000035,-89.124051
17494.7161,0.000016,-95.653075
17495.4214,0.000069,-83.262399
17496.1267,0.000027,-91.460147
17496.8319,0.000028,-91.036141
17497.5372,0.000046,-86.661010
17498.2424,0.000098,-80.199654
17498.9477,0.000056,-85.025315
17499.6530,0.000047,-86.468028
17500.3582,0.000060,-84.474506
17501.0635,0.000051,-85.800950
17501.7688,0.000073,-82.752645
17502.4740,0.000007,-103.167983
17503.1793,0.000060,-84.431861
17503.8845,0.000037,-88.737599
17504.5898,0.000050,-86.103210
17505.2951,0.000031,-90.312285
17506.0003,0.000054,-85.402748
17506.7056,0.000054,-85.431515
17507.4108,0.000064,-83.891335
17508.1161,0.000004,-107.823969
17508.8214,0.000031,-90.138661
17509.5266,0.000014,-97.014915
17510.2319,0.000027,-91.436905
17510.9372,0.000027,-91.485327
17511.6424,0.000047,-86.617196
17512.3477,0.000048,-86.383031
17513.0529,0.000040,-88.020944
17513.7582,0.000041,-87.812858
17514.4635,0.000057,-84.941987
17515.1687,0.000053,-85.586675
17515.8740,0.000034,-89.407002
17516.5792,0.000011,-99.555211
17517.2845,0.000013,-97.981820
17517.9898,0.000032,-90.028076
17518.6950,0.000017,-95.513230
17519.4003,0.000036,-88.953225
17520.1055,0.000038,-88.513969
17520.8108,0.000033,-89.535976
17521.5161,0.000014,-96.788345
17522.2213,0.000014,-97.079263
17522.9266,0.000030,-90.368288
17523.6319,0.000016,-96.016138
17524.3371,0.000010,-100.106175
17525.0424,0.000029,-90.658306
17525.7476,0.000045,-86.853404
17526.4529,0.000030,-90.357104
17527.1582,0.000036,-88.976540
17527.8634,0.000054,-85.296608
17528.5687,0.000098,-80.163011
17529.2739,0.000049,-86.216153
17529.9792,0.000053,-85.442013
17530.6845,0.000050,-85.943818
17531.3897,0.000046,-86.794823
17532.0950,0.000045,-86.898678
17532.8003,0.000074,-82.667221
17533.5055,0.000031,-90.094688
17534.2108,0.000073,-82.758645
17534.9160,0.000015,-96.325427
17535.6213,0.000012,-98.580794
17536.3266,0.000051,-85.806336
17537.0318,0.000040,-87.970927
17537.7371,0.000076,-82.439933
17538.4423,0.000046,-86.731634
17539.1476,0.000022,-93.282687
17539.8529,0.000052,-85.704074
17540.5581,0.000024,-92.438162
17541.2634,0.000035,-89.219986
17541.9687,0.000063,-83.975370
17542.6739,0.000016,-96.125854
17543.3792,0.000048,-86.398523
17544.0844,0.000027,-91.394825
17544.7897,0.000020,-94.138856
17545.4950,0.000053,-85.478844
17546.2002,0.000023,-92.830024
17546.9055,0.000042,-87.595303
17547.6107,0.000068,-83.307492
17548.3160,0.000008,-101.423269
17549.0213,0.000020,-93.822679
17549.7265,0.000040,-87.854801
17550.4318,0.000022,-93.110520
17551.1371,0.000058,-84.657102
17551.8423,0.000062,-84.189802
17552.5476,0.000071,-82.938158
17553.2528,0.000021,-93.543586
17553.9581,0.000032,-89.832231
17554.6634,0.000016,-96.029309
17555.3686,0.000073,-82.749125
17556.0739,0.000075,-82.492524
17556.7791,0.000048,-86.293157
17557.4844,0.000057,-84.877957
17558.1897,0.000040,-88.052064
17558.8949,0.000017,-95.148348
17559.6002,0.000034,-89.401095
17560.3055,0.000030,-90.427590
17561.0107,0.000079,-82.094674
17561.7160,0.000078,-82.173653
17562.4212,0.000051,-85.929264
17563.1265,0.000099,-80.105969
17563.8318,0.000033,-89.628421
17564.5370,0.000058,-84.675870
17565.2423,0.000044,-87.082572
17565.9475,0.000040,-88.029427
17566.6528,0.000034,-89.261107
17567.3581,0.000013,-97.739309
17568.0633,0.000051,-85.799787
17568.7686,0.000054,-85.358536
17569.4739,0.000054,-85.331070
17570.1791,0.000085,-81.417537
17570.8844,0.000002,-115.482003
17571.5896,0.000042,-87.484042
17572.2949,0.000091,-80.862331
17573.0002,0.000045,-86.982841
17573.7054,0.000089,-81.029386
17574.4107,0.000046,-86.820816
17575.1159,0.000025,-92.117186
17575.8212,0.000026,-91.815260
17576.5265,0.000015,-96.477219
17577.2317,0.000029,-90.620179
17577.9370,0.000079,-82.037651
17578.6423,0.000050,-86.047589
17579.3475,0.000050,-85.996626
17580.0528,0.000031,-90.077763
17580.7580,0.000021,-93.681773
17581.4633,0.000042,-87.573518
17582.1686,0.000098,-80.152576
17582.8738,0.000064,-83.877453
17583.5791,0.000086,-81.301968
17584.2843,0.000064,-83.905338
17584.9896,0.000079,-82.083585
17585.6949,0.000050,-86.096410
17586.4001,0.000076,-82.386599
17587.1054,0.000045,-87.009269
17587.8107,0.000170,-75.408603
17588.5159,0.000114,-78.829919
17589.2212,0.000102,-79.809667
17589.9264,0.000040,-87.904386
17590.6317,0.000110,-79.201158
17591.3370,0.000037,-88.616539
17592.0422,0.000079,-82.055450
17592.7475,0.000069,-83.170334
17593.4527,0.000080,-81.962849
17594.1580,0.000068,-83.331562
17594.8633,0.000094,-80.505070
17595.5685,0.000037,-88.738903
17596.2738,0.000039,-88.200673
17596.9791,0.000057,-84.881892
17597.6843,0.000040,-87.896762
17598.3896,0.000028,-91.010536
17599.0948,0.000051,-85.897552
17599.8001,0.000067,-83.485804
17600.5054,0.000088,-81.066158
17601.2106,0.000041,-87.697416
17601.9159,0.000028,-90.921761
17602.6211,0.000031,-90.117393
17603.3264,0.000043,-87.281737
17604.0317,0.000040,-87.890815
17604.7369,0.000029,-90.774467
17605.4422,0.000017,-95.429064
17606.1474,0.000031,-90.219776
17606.8527,0.000019,-94.622684
17607.5580,0.000015,-96.214743
17608.2632,0.000015,-96.622252
17608.9685,0.000008,-101.572729
17609.6738,0.000020,-94.014996
17610.3790,0.000013,-97.702062
17611.0843,0.000017,-95.633253
17611.7895,0.000010,-99.763156
17612.4948,0.000012,-98.753567
17613.2001,0.000022,-92.964347
17613.9053,0.000039,-88.178545
17614.6106,0.000030,-90.457541
17615.3158,0.000046,-86.698515
17616.0211,0.000032,-89.765391
17616.7264,0.000044,-87.130301
17617.4316,0.000007,-103.020178
17618.1369,0.000028,-91.062541
17618.8422,0.000010,-100.354140
17619.5474,0.000046,-86.810158
17620.2527,0.000023,-92.758265
17620.9579,0.000056,-85.025742
17621.6632,0.000006,-104.711571
17622.3685,0.000033,-89.747671
17623.0737,0.000023,-92.749813
17623.7790,0.000033,-89.530435
17624.4842,0.000024,-92.346341
17625.1895,0.000019,-94.374650
17625.8948,0.000028,-91.142119
17626.6000,0.000043,-87.344432
17627.3053,0.000027,-91.533334
17628.0106,0.000023,-92.788774
17628.7158,0.000051,-85.856354
17629.4211,0.000036,-88.758330
17630.1263,0.000031,-90.158379
17630.8316,0.000022,-93.334032
17631.5369,0.000051,-85.821120
17632.2421,0.000034,-89.459889
17632.9474,0.000047,-86.550107
17633.6526,0.000041,-87.711378
17634.3579,0.000080,-81.981637
17635.0632,0.000049,-86.141948
17635.7684,0.000043,-87.237627
17636.4737,0.000058,-84.686407
17637.1790,0.000047,-86.570640
17637.8842,0.000097,-80.248667
17638.5895,0.000050,-85.963964
17639.2947,0.000045,-87.028405
17640.0000,0.000060,-84.509649
17640.7053,0.000074,-82.622885
17641.4105,0.000041,-87.789989
17642.1158,0.000008,-101.595950
17642.8210,0.000031,-90.133765
17643.5263,0.000086,-81.344831
17644.2316,0.000020,-93.798670
17644.9368,0.000034,-89.465744
17645.6421,0.000089,-81.022761
17646.3474,0.000055,-85.223106
17647.0526,0.000045,-86.972202
17647.7579,0.000013,-97.769639
17648.4631,0.000063,-84.013351
17649.1684,0.000068,-83.339467
17649.8737,0.000019,-94.566508
17650.5789,0.000013,-97.743084
17651.2842,0.000076,-82.438880
17651.9894,0.000066,-83.636358
17652.6947,0.000031,-90.154683
17653.4000,0.000014,-97.191824
17654.1052,0.000061,-84.285903
17654.8105,0.000119,-78.480805
17655.5158,0.000048,-86.462709
17656.2210,0.000049,-86.269704
17656.9263,0.000090,-80.877853
17657.6315,0.000106,-79.453175
17658.3368,0.000023,-92.706144
17659.0421,0.000034,-89.457284
17659.7473,0.000013,-98.042777
17660.4526,0.000082,-81.703371
17661.1578,0.000026,-91.579172
17661.8631,0.000028,-90.971962
17662.5684,0.000016,-95.873946
17663.2736,0.000040,-88.062124
17663.9789,0.000042,-87.450167
17664.6842,0.000017,-95.378284
17665.3894,0.000041,-87.787220
17666.0947,0.000057,-84.890522
17666.7999,0.000025,-92.157892
17667.5052,0.000041,-87.655704
17668.2105,0.000057,-84.855299
17668.9157,0.000057,-84.810370
17669.6210,0.000052,-85.723936
17670.3262,0.000029,-90.606398
17671.0315,0.000073,-82.763275
17671.7368,0.000102,-79.797822
17672.4420,0.000047,-86.641203
17673.1473,0.000047,-86.587187
17673.8526,0.000066,-83.553163
17674.5578,0.000103,-79.781586
17675.2631,0.000066,-83.631968
17675.9683,0.000008,-101.612171
17676.6736,0.000079,-82.046077
17677.3789,0.000109,-79.233576
17678.0841,0.000077,-82.319768
17678.7894,0.000048,-86.390957
17679.4946,0.000086,-81.285462
17680.1999,0.000121,-78.355568
17680.9052,0.000110,-79.201752
17681.6104,0.000028,-90.970101
17682.3157,0.000061,-84.250585
17683.0209,0.000139,-77.154980
17683.7262,0.000078,-82.131758
17684.4315,0.000072,-82.879964
17685.1367,0.000037,-88.595163
17685.8420,0.000087,-81.206606
17686.5473,0.000115,-78.757870
17687.2525,0.000033,-89.646478
17687.9578,0.000026,-91.539755
17688.6630,0.000034,-89.289284
17689.3683,0.000091,-80.844230
17690.0736,0.000043,-87.404395
17690.7788,0.000040,-88.000133
17691.4841,0.000028,-91.198976
17692.1893,0.000096,-80.366476
17692.8946,0.000024,-92.413894
17693.5999,0.000045,-87.028954
17694.3051,0.000070,-83.153961
17695.0104,0.000072,-82.830069
17695.7157,0.000019,-94.363267
17696.4209,0.000066,-83.649821
17697.1262,0.000036,-88.826707
17697.8314,0.000052,-85.701832
17698.5367,0.000035,-89.159381
17699.2420,0.000029,-90.635400
17699.9472,0.000031,-90.163195
17700.6525,0.000037,-88.698774
17701.3577,0.000026,-91.637705
17702.0630,0.000013,-97.593900
17702.7683,0.000036,-88.905548
17703.4735,0.000022,-93.038082
17704.1788,0.000040,-87.930067
17704.8841,0.000017,-95.316564
17705.5893,0.000041,-87.652127
17706.2946,0.000005,-105.487040
17706.9998,0.000040,-88.041399
17707.7051,0.000034,-89.286938
17708.4104,0.000027,-91.467854
17709.1156,0.000025,-92.200798
17709.8209,0.000055,-85.117888
17710.5261,0.000026,-91.678823
17711.2314,0.000043,-87.287493
17711.9367,0.000027,-91.277837
17712.6419,0.000057,-84.835095
17713.3472,0.000021,-93.637157
17714.0525,0.000062,-84.157131
17714.7577,0.000026,-91.844551
17715.4630,0.000033,-89.686956
17716.1682,0.000046,-86.824528
17716.8735,0.000039,-88.269652
17717.5788,0.000011,-98.930563
17718.2840,0.000033,-89.507854
17718.9893,0.000024,-92.293080
17719.6945,0.000018,-95.107345
17720.3998,0.000019,-94.392602
17721.1051,0.000035,-89.232414
17721.8103,0.000012,-98.440223
17722.5156,0.000022,-93.257750
17723.2209,0.000025,-92.043909
17723.9261,0.000018,-94.831844
17724.6314,0.000013,-97.689270
17725.3366,0.000052,-85.647756
17726.0419,0.000026,-91.828718
17726.7472,0.000018,-94.785597
17727.4524,0.000031,-90.083528
17728.1577,0.000031,-90.240781
17728.8629,0.000012,-98.641929
17729.5682,0.000042,-87.584544
17730.2735,0.000049,-86.186470
17730.9787,0.000010,-100.244149
17731.6840,0.000043,-87.269518
17732.3893,0.000061,-84.322788
17733.0945,0.000026,-91.604717
17733.7998,0.000069,-83.256079
17734.5050,0.000030,-90.365063
17735.2103,0.000006,-104.333756
17735.9156,0.000031,-90.272375
17736.6208,0.000048,-86.381562
17737.3261,0.000011,-99.453988
17738.0313,0.000015,-96.745040
17738.7366,0.000031,-90.122618
17739.4419,0.000042,-87.575725
17740.1471,0.000024,-92.291204
17740.8524,0.000026,-91.810934
17741.5577,0.000062,-84.173336
17742.2629,0.000015,-96.433145
17742.9682,0.000042,-87.475039
17743.6734,0.000067,-83.435811
17744.3787,0.000019,-94.223057
17745.0840,0.000056,-85.051134
17745.7892,0.000053,-85.453938
17746.4945,0.000019,-94.461217
17747.1997,0.000038,-88.500704
17747.9050,0.000048,-86.412586
17748.6103,0.000011,-99.125827
17749.3155,0.000036,-88.845543
17750.0208,0.000023,-92.613400
17750.7261,0.000007,-102.515059
17751.4313,0.000022,-93.120154
17752.1366,0.000056,-85.030500
17752.8418,0.000004,-108.364603
17753.5471,0.000009,-101.213068
17754.2524,0.000031,-90.144409
17754.9576,0.000037,-88.661330
17755.6629,0.000009,-100.881638
17756.3681,0.000016,-96.008634
17757.0734,0.000028,-91.172545
17757.7787,0.000015,-96.433115
17758.4839,0.000027,-91.430682
17759.1892,0.000019,-94.370497
17759.8945,0.000004,-106.991048
17760.5997,0.000004,-108.505313
17761.3050,0.000020,-94.045753
17762.0102,0.000011,-98.966868
17762.7155,0.000005,-105.761644
17763.4208,0.000014,-97.075154
17764.1260,0.000022,-93.234389
17764.8313,0.000029,-90.782981
17765.5365,0.000012,-98.609512
17766.2418,0.000032,-89.865444
17766.9471,0.000014,-97.018987
17767.6523,0.000009,-100.925427
17768.3576,0.000038,-88.476320
17769.0628,0.000014,-96.876664
17769.7681,0.000022,-93.346603
17770.4734,0.000046,-86.722539
17771.1786,0.000018,-94.906942
17771.8839,0.000005,-105.384897
17772.5892,0.000008,-101.501216
17773.2944,0.000015,-96.480728
17773.9997,0.000044,-87.109554
17774.7049,0.000010,-100.328361
17775.4102,0.000026,-91.675137
17776.1155,0.000040,-87.970297
17776.8207,0.000022,-93.263955
17777.5260,0.000033,-89.703135
17778.2312,0.000013,-97.730399
17778.9365,0.000029,-90.649876
17779.6418,0.000041,-87.786424
17780.3470,0.000029,-90.803800
17781.0523,0.000011,-99.248256
17781.7576,0.000018,-94.936773
17782.4628,0.000035,-89.008241
17783.1681,0.000036,-88.838988
17783.8733,0.000040,-88.024951
17784.5786,0.000015,-96.618919
17785.2839,0.000068,-83.354821
17785.9891,0.000043,-87.236196
17786.6944,0.000008,-101.841580
17787.3996,0.000036,-88.873950
17788.1049,0.000018,-95.119544
17788.8102,0.000054,-85.300496
17789.5154,0.000027,-91.249371
17790.2207,0.000020,-94.134008
17790.9260,0.000056,-85.009265
17791.6312,0.000017,-95.231812
17792.3365,0.000021,-93.517270
17793.0417,0.000037,-88.584974
17793.7470,0.000029,-90.676474
17794.4523,0.000035,-89.012429
17795.1575,0.000009,-100.450057
17795.8628,0.000007,-102.770676
17796.5680,0.000056,-85.093311
17797.2733,0.000002,-112.648795
17797.9786,0.000025,-92.206019
17798.6838,0.000031,-90.294915
17799.3891,0.000045,-86.905638
17800.0944,0.000010,-100.410926
17800.7996,0.000018,-94.675846
17801.5049,0.000027,-91.478264
17802.2101,0.000029,-90.884760
17802.9154,0.000018,-94.877932
17803.6207,0.000048,-86.398461
17804.3259,0.000025,-92.084519
17805.0312,0.000050,-86.061921
17805.7364,0.000036,-88.846165
17806.4417,0.000016,-95.956191
17807.1470,0.000067,-83.417062
17807.8522,0.000034,-89.291549
17808.5575,0.000024,-92.310754
17809.2628,0.000075,-82.523879
17809.9680,0.000032,-89.870424
17810.6733,0.000055,-85.196240
17811.3785,0.000072,-82.880135
17812.0838,0.000008,-101.854814
17812.7891,0.000047,-86.643178
17813.4943,0.000033,-89.754906
17814.1996,0.000018,-94.848335
17814.9048,0.000042,-87.522416
17815.6101,0.000030,-90.506841
17816.3154,0.000021,-93.746679
17817.0206,0.000036,-88.958569
17817.7259,0.000042,-87.478695
17818.4312,0.000045,-86.915542
17819.1364,0.000022,-93.154730
17819.8417,0.000034,-89.350381
17820.5469,0.000078,-82.170532
17821.2522,0.000025,-92.166023
17821.9575,0.000063,-83.968172
17822.6627,0.000055,-85.204756
17823.3680,0.000039,-88.139609
17824.0732,0.000111,-79.120263
17824.7785,0.000033,-89.708935
17825.4838,0.000053,-85.448363
17826.1890,0.000107,-79.397787
17826.8943,0.000013,-97.468198
17827.5996,0.000070,-83.069145
17828.3048,0.000087,-81.171500
17829.0101,0.000016,-96.158861
17829.7153,0.000067,-83.502332
17830.4206,0.000048,-86.402546
17831.1259,0.000020,-94.137157
17831.8311,0.000096,-80.371895
17832.5364,0.000025,-92.110688
17833.2416,0.000046,-86.688727
17833.9469,0.000051,-85.861643
17834.6522,0.000031,-90.113750
17835.3574,0.000050,-86.071265
17836.0627,0.000033,-89.579474
17836.7680,0.000049,-86.251750
17837.4732,0.000057,-84.807807
17838.1785,0.000025,-92.171735
17838.8837,0.000046,-86.811703
17839.5890,0.000029,-90.690004
17840.2943,0.000033,-89.679334
17840.9995,0.000073,-82.695040
17841.7048,0.000044,-87.162919
17842.4100,0.000100,-79.987859
17843.1153,0.000095,-80.403744
17843.8206,0.000047,-86.516454
17844.5258,0.000127,-77.949262
17845.2311,0.000068,-83.411410
17845.9364,0.000069,-83.168407
17846.6416,0.000096,-80.399610
17847.3469,0.000011,-99.244433
17848.0521,0.000073,-82.782182
17848.7574,0.000038,-88.419096
17849.4627,0.000040,-87.953664
17850.1679,0.000041,-87.737995
17850.8732,0.000031,-90.139970
17851.5784,0.000056,-85.086442
17852.2837,0.000033,-89.741874
17852.9890,0.000062,-84.151748
17853.6942,0.000084,-81.499032
17854.3995,0.000013,-97.679947
17855.1047,0.000070,-83.098748
17855.8100,0.000060,-84.477571
17856.5153,0.000011,-99.059045
17857.2205,0.000076,-82.437656
17857.9258,0.000042,-87.546728
17858.6311,0.000018,-95.001352
17859.3363,0.000054,-85.429165
17860.0416,0.000044,-87.166108
17860.7468,0.000038,-88.379771
17861.4521,0.000047,-86.627374
17862.1574,0.000023,-92.870811
17862.8626,0.000047,-86.636232
17863.5679,0.000031,-90.115258
17864.2731,0.000019,-94.252877
17864.9784,0.000021,-93.624455
17865.6837,0.000019,-94.644911
17866.3889,0.000025,-92.098497
17867.0942,0.000015,-96.194228
17867.7995,0.000007,-102.650856
17868.5047,0.000011,-99.033686
17869.2100,0.000011,-99.510792
17869.9152,0.000009,-101.027411
17870.6205,0.000009,-101.279905
17871.3258,0.000011,-99.315180
17872.0310,0.000018,-95.082876
17872.7363,0.000012,-98.754029
17873.4415,0.000010,-99.861885
17874.1468,0.000015,-96.472280
17874.8521,0.000022,-93.042984
17875.5573,0.000029,-90.790964
17876.2626,0.000014,-97.390222
17876.9679,0.000013,-98.034343
17877.6731,0.000046,-86.806820
17878.3784,0.000044,-87.042082
17879.0836,0.000013,-97.766332
17879.7889,0.000024,-92.261240
17880.4942,0.000025,-91.922240
17881.1994,0.000055,-85.175225
17881.9047,0.000017,-95.451278
17882.6099,0.000021,-93.646587
17883.3152,0.000040,-87.908901
17884.0205,0.000042,-87.624971
17884.7257,0.000036,-88.829268
17885.4310,0.000015,-96.200371
17886.1363,0.000025,-91.895188
17886.8415,0.000024,-92.271006
17887.5468,0.000036,-88.944219
17888.2520,0.000016,-96.033417
17888.9573,0.000001,-120.663970
17889.6626,0.000036,-88.983777
17890.3678,0.000011,-99.350645
17891.0731,0.000036,-88.876273
17891.7783,0.000027,-91.455888
17892.4836,0.000022,-93.348159
17893.1889,0.000048,-86.413954
17893.8941,0.000012,-98.127403
17894.5994,0.000023,-92.606106
17895.3047,0.000034,-89.328458
17896.0099,0.000022,-93.139491
17896.7152,0.000026,-91.684856
17897.4204,0.000017,-95.238605
17898.1257,0.000010,-99.970262
17898.8310,0.000033,-89.512829
17899.5362,0.000027,-91.396664
17900.2415,0.000028,-91.006401
17900.9467,0.000024,-92.329338
17901.6520,0.000018,-94.696366
17902.3573,0.000046,-86.771145
17903.0625,0.000014,-96.963071
17903.7678,0.000022,-93.204803
17904.4731,0.000059,-84.533873
17905.1783,0.000042,-87.572238
17905.8836,0.000029,-90.616671
17906.5888,0.000030,-90.466241
17907.2941,0.000049,-86.171797
17907.9994,0.000059,-84.552401
17908.7046,0.000025,-92.135803
17909.4099,0.000023,-92.826761
17910.1151,0.000045,-86.903222
17910.8204,0.000050,-86.049972
17911.5257,0.000054,-85.384964
17912.2309,0.000030,-90.421879
17912.9362,0.000039,-88.111642
17913.6415,0.000028,-90.936760
17914.3467,0.000011,-99.533379
17915.0520,0.000028,-91.148525
17915.7572,0.000018,-94.956248
17916.4625,0.000033,-89.637346
17917.1678,0.000024,-92.266458
17917.8730,0.000025,-92.103994
17918.5783,0.000046,-86.710344
17919.2835,0.000023,-92.953795
17919.9888,0.000010,-100.434761
17920.6941,0.000033,-89.580495
17921.3993,0.000021,-93.589778
17922.1046,0.000031,-90.283130
17922.8099,0.000011,-99.496909
17923.5151,0.000004,-109.030838
17924.2204,0.000010,-100.148015
17924.9256,0.000012,-98.274736
17925.6309,0.000007,-102.770172
17926.3362,0.000009,-101.097057
17927.0414,0.000011,-99.539190
17927.7467,0.000007,-102.695238
17928.4519,0.000005,-105.458854
17929.1572,0.000015,-96.761839
